bot_id,mice_type,steps,alpha
2,2,652,0.1
2,2,486,0.1
1,2,258,0.04
2,2,1332,0.1
1,2,595,0.04
1,2,1469,0.04
2,2,1020,0.1
2,2,744,0.1
1,2,367,0.04
1,2,109,0.04
2,2,1086,0.1
2,2,646,0.1
2,2,874,0.1
1,2,893,0.04
2,2,450,0.1
2,2,538,0.1
1,2,798,0.04
2,2,608,0.1
2,2,694,0.1
1,2,1371,0.04
2,2,610,0.1
2,2,880,0.1
2,2,202,0.1
1,2,463,0.04
2,2,984,0.1
1,2,936,0.04
1,2,1236,0.04
2,2,584,0.1
1,2,559,0.04
1,2,1206,0.04
1,2,572,0.04
2,2,1188,0.1
2,2,1076,0.1
2,2,870,0.1
2,2,318,0.1
1,2,567,0.04
2,2,686,0.1
2,2,1786,0.1
1,2,940,0.04
1,2,813,0.04
1,2,696,0.04
1,2,651,0.04
2,2,996,0.1
2,2,1024,0.1
2,2,332,0.1
1,2,217,0.04
2,2,506,0.1
2,2,1310,0.1
1,2,159,0.04
2,2,636,0.1
1,2,1169,0.04
2,2,870,0.04
2,2,910,0.1
1,2,1183,0.04
2,2,924,0.04
2,2,1140,0.04
1,2,1066,0.04
1,2,470,0.04
1,2,738,0.04
1,2,867,0.04
2,2,268,0.04
2,2,652,0.04
2,2,1276,0.04
2,2,506,0.04
1,2,1298,0.04
2,2,254,0.04
1,2,729,0.04
2,2,1496,0.04
1,2,386,0.04
2,2,622,0.04
2,2,596,0.04
2,2,704,0.04
1,2,681,0.04
1,2,751,0.04
2,2,494,0.04
2,2,666,0.04
1,2,958,0.04
2,2,1022,0.04
2,2,372,0.04
1,2,1002,0.04
1,2,701,0.04
2,2,502,0.04
2,2,996,0.04
2,2,1244,0.04
1,2,902,0.04
1,2,464,0.04
1,2,710,0.04
2,2,796,0.04
1,2,895,0.04
2,2,828,0.04
2,2,1048,0.04
1,2,395,0.04
1,2,442,0.04
2,2,1330,0.04
2,2,432,0.04
2,2,1696,0.04
1,2,532,0.04
1,2,1007,0.04
2,2,1076,0.04
1,2,737,0.04
1,2,517,0.04
1,2,1297,0.04
2,2,850,0.04
2,2,694,0.04
2,2,1494,0.04
2,2,766,0.04
2,2,768,0.04
1,2,993,0.04
1,2,718,0.04
1,2,491,0.04
1,2,702,0.04
2,2,724,0.04
2,2,904,0.04
2,2,588,0.04
2,2,1030,0.04
1,2,252,0.04
2,2,1482,0.04
1,2,998,0.04
1,2,457,0.04
1,2,1409,0.04
2,2,1080,0.04
2,2,1024,0.04
2,2,782,0.04
2,2,912,0.04
1,2,452,0.04
2,2,608,0.04
1,2,1195,0.04
1,2,561,0.04
2,2,814,0.04
1,2,1224,0.04
2,2,2122,0.04
1,2,604,0.04
2,2,894,0.04
2,2,680,0.04
1,2,550,0.04
2,2,466,0.04
1,2,365,0.04
2,2,960,0.04
2,2,750,0.04
2,2,1170,0.04
1,2,1617,0.04
2,2,928,0.04
1,2,299,0.04
1,2,557,0.04
1,2,797,0.04
1,2,293,0.04
2,2,562,0.04
2,2,1048,0.04
1,2,419,0.04
2,2,1228,0.04
1,2,1311,0.04
2,2,1378,0.04
2,2,640,0.04
1,2,745,0.04
1,2,643,0.04
2,2,1802,0.04
1,2,817,0.04
1,2,941,0.04
1,2,197,0.04
2,2,1676,0.04
2,2,868,0.04
1,2,233,0.04
2,2,1074,0.04
2,2,594,0.04
1,2,950,0.04
1,2,1107,0.04
2,2,2166,0.04
1,2,436,0.04
1,2,850,0.04
2,2,400,0.04
2,2,776,0.04
2,2,902,0.04
1,2,888,0.04
2,2,534,0.04
2,2,622,0.04
2,2,902,0.04
1,2,989,0.04
1,2,617,0.04
2,2,438,0.04
1,2,486,0.04
2,2,1310,0.04
1,2,1345,0.04
2,2,1058,0.04
1,2,454,0.04
1,2,1213,0.04
2,2,630,0.04
2,2,922,0.04
1,2,534,0.04
1,2,1604,0.04
2,2,278,0.04
1,2,762,0.04
2,2,520,0.04
1,2,166,0.04
1,2,956,0.04
1,2,909,0.04
2,2,1168,0.04
1,2,592,0.04
1,2,1239,0.04
2,2,680,0.04
1,2,1517,0.04
1,2,639,0.04
1,2,539,0.04
2,2,770,0.04
1,2,226,0.04
1,2,1600,0.04
1,2,975,0.04
1,2,563,0.04
1,2,461,0.04
2,2,952,0.04
1,2,550,0.04
1,2,544,0.04
1,2,131,0.04
1,2,443,0.04
2,2,1240,0.04
1,2,958,0.04
1,2,289,0.04
1,2,498,0.04
2,2,612,0.04
1,2,680,0.04
1,2,493,0.04
1,2,708,0.04
2,2,1078,0.04
1,2,958,0.04
1,2,538,0.04
1,2,838,0.04
2,2,1134,0.04
1,2,552,0.04
2,2,1942,0.04
1,2,1390,0.04
2,2,448,0.04
2,2,618,0.04
1,2,723,0.04
2,2,1080,0.04
1,2,461,0.04
2,2,302,0.04
2,2,1558,0.04
2,2,1226,0.04
2,2,566,0.04
2,2,830,0.04
2,2,638,0.04
2,2,1752,0.04
1,2,217,0.05
2,2,1306,0.05
1,2,71,0.05
2,2,398,0.05
2,2,340,0.05
1,2,432,0.05
2,2,338,0.05
1,2,545,0.05
1,2,682,0.05
2,2,522,0.05
2,2,1510,0.05
1,2,869,0.05
2,2,566,0.05
2,2,850,0.05
1,2,277,0.05
1,2,950,0.05
2,2,610,0.05
1,2,635,0.05
2,2,854,0.05
1,2,740,0.05
2,2,806,0.05
1,2,1000,0.05
2,2,696,0.05
1,2,443,0.05
1,2,515,0.05
2,2,1178,0.05
2,2,1160,0.05
1,2,539,0.05
1,2,114,0.05
1,2,969,0.05
2,2,608,0.05
2,2,1044,0.05
2,2,1450,0.05
1,2,588,0.05
2,2,766,0.05
2,2,808,0.05
1,2,760,0.05
1,2,272,0.05
1,2,600,0.05
2,2,594,0.05
1,2,481,0.05
2,2,778,0.05
1,2,270,0.05
1,2,237,0.05
2,2,848,0.05
2,2,778,0.05
2,2,466,0.05
2,2,754,0.05
1,2,1046,0.05
2,2,434,0.05
1,2,584,0.05
1,2,629,0.05
2,2,402,0.05
2,2,400,0.05
1,2,902,0.05
1,2,298,0.05
2,2,1150,0.05
1,2,821,0.05
2,2,1312,0.05
1,2,809,0.05
2,2,1512,0.05
2,2,1026,0.05
1,2,758,0.05
1,2,496,0.05
1,2,658,0.05
1,2,439,0.05
2,2,874,0.05
2,2,658,0.05
1,2,117,0.05
2,2,686,0.05
2,2,872,0.05
1,2,1228,0.05
1,2,376,0.05
2,2,874,0.05
1,2,154,0.05
1,2,834,0.05
2,2,2742,0.05
1,2,1112,0.05
2,2,1392,0.05
1,2,138,0.05
2,2,1184,0.05
2,2,1242,0.05
2,2,336,0.05
1,2,161,0.05
1,2,1107,0.05
1,2,408,0.05
1,2,1186,0.05
1,2,209,0.05
2,2,682,0.05
2,2,910,0.05
2,2,1130,0.05
2,2,1716,0.05
2,2,958,0.05
1,2,399,0.05
1,2,387,0.05
1,2,1054,0.05
1,2,405,0.05
1,2,665,0.05
2,2,1162,0.05
1,2,85,0.05
1,2,1099,0.05
2,2,892,0.05
2,2,1178,0.05
2,2,1042,0.05
1,2,580,0.05
2,2,1316,0.05
1,2,149,0.05
1,2,704,0.05
2,2,480,0.05
2,2,536,0.05
2,2,1118,0.05
2,2,740,0.05
1,2,926,0.05
1,2,615,0.05
1,2,343,0.05
2,2,804,0.05
2,2,634,0.05
1,2,1313,0.05
2,2,626,0.05
1,2,752,0.05
2,2,1036,0.05
1,2,369,0.05
2,2,954,0.05
2,2,1956,0.05
2,2,692,0.05
1,2,387,0.05
1,2,571,0.05
1,2,821,0.05
2,2,844,0.05
2,2,1890,0.05
1,2,1240,0.05
2,2,454,0.05
1,2,1753,0.05
2,2,796,0.05
2,2,610,0.05
1,2,423,0.05
1,2,1067,0.05
2,2,672,0.05
2,2,600,0.05
1,2,889,0.05
2,2,898,0.05
2,2,2358,0.05
2,2,596,0.05
1,2,414,0.05
2,2,1002,0.05
2,2,296,0.05
2,2,1794,0.05
1,2,1217,0.05
2,2,572,0.05
2,2,786,0.05
2,2,120,0.03
2,2,794,0.03
1,2,1313,0.05
1,2,1524,0.05
1,2,998,0.05
2,2,1206,0.03
1,2,957,0.03
2,2,538,0.03
1,2,722,0.03
1,2,2400,0.05
1,2,366,0.03
2,2,1702,0.03
2,2,1132,0.03
2,2,828,0.03
2,2,2034,0.03
1,2,617,0.03
2,2,774,0.03
2,2,614,0.03
2,2,470,0.03
1,2,1074,0.03
1,2,780,0.03
2,2,1088,0.03
1,2,588,0.03
2,2,1470,0.03
2,2,1070,0.03
1,2,1135,0.03
2,2,888,0.03
1,2,1307,0.03
2,2,784,0.03
2,2,672,0.03
2,2,1810,0.03
1,2,921,0.03
1,2,1679,0.03
2,2,382,0.03
2,2,928,0.03
2,2,1424,0.03
2,2,528,0.03
1,2,1340,0.03
1,2,1044,0.03
2,2,1078,0.03
1,2,1041,0.03
1,2,716,0.03
2,2,1358,0.03
2,2,1540,0.03
1,2,847,0.03
2,2,1612,0.03
1,2,799,0.03
1,2,1878,0.03
2,2,1554,0.03
2,2,898,0.03
2,2,772,0.03
1,2,108,0.03
2,2,704,0.03
1,2,1252,0.03
1,2,1022,0.03
1,2,121,0.03
2,2,688,0.03
2,2,684,0.03
1,2,363,0.03
1,2,1027,0.03
1,2,1460,0.03
2,2,842,0.03
2,2,1360,0.03
1,2,1109,0.03
1,2,552,0.03
2,2,4448,0.03
2,2,824,0.03
1,2,597,0.03
2,2,1342,0.03
1,2,700,0.03
1,2,751,0.03
2,2,1214,0.03
1,2,563,0.03
2,2,1066,0.03
2,2,1954,0.03
2,2,924,0.03
1,2,594,0.03
1,2,892,0.03
1,2,1363,0.03
1,2,497,0.03
1,2,917,0.03
2,2,1224,0.03
2,2,1102,0.03
1,2,409,0.03
2,2,1604,0.03
1,2,403,0.03
1,2,1027,0.03
1,2,949,0.03
1,2,550,0.03
2,2,508,0.03
2,2,3460,0.03
2,2,594,0.03
2,2,870,0.03
2,2,2586,0.03
1,2,773,0.03
1,2,673,0.03
1,2,695,0.03
2,2,1128,0.03
2,2,1226,0.03
2,2,1386,0.03
2,2,1234,0.03
2,2,992,0.03
1,2,496,0.03
2,2,564,0.03
1,2,1110,0.03
1,2,1192,0.03
2,2,474,0.03
1,2,844,0.03
2,2,1034,0.03
1,2,645,0.03
1,2,1188,0.03
1,2,421,0.03
2,2,1566,0.03
2,2,1420,0.03
2,2,1022,0.03
2,2,1194,0.03
1,2,109,0.03
1,2,2476,0.03
2,2,1100,0.03
1,2,236,0.03
2,2,1028,0.03
2,2,1056,0.03
1,2,488,0.03
1,2,1641,0.03
1,2,1270,0.03
1,2,1705,0.03
2,2,2676,0.03
2,2,1946,0.03
1,2,105,0.03
1,2,814,0.03
2,2,1608,0.03
1,2,509,0.03
1,2,818,0.03
1,2,345,0.03
1,2,193,0.03
1,2,2154,0.03
2,2,1046,0.03
1,2,436,0.03
2,2,1300,0.03
1,2,1017,0.03
2,2,1056,0.03
1,2,744,0.03
1,2,708,0.03
1,2,1479,0.03
2,2,886,0.03
1,2,659,0.03
2,2,3506,0.03
2,2,938,0.03
1,2,1056,0.03
2,2,1192,0.03
1,2,307,0.03
1,2,1619,0.03
2,2,624,0.03
2,2,734,0.03
1,2,882,0.03
1,2,68,0.03
2,2,1086,0.03
1,2,553,0.03
1,2,820,0.03
2,2,758,0.03
1,2,635,0.03
2,2,692,0.03
2,2,1532,0.03
1,2,418,0.03
1,2,548,0.03
2,2,722,0.03
2,2,898,0.03
1,2,540,0.03
2,2,1722,0.03
2,2,1316,0.03
1,2,903,0.03
2,2,612,0.03
1,2,1245,0.03
2,2,1614,0.03
2,2,846,0.03
2,2,1406,0.03
1,2,487,0.03
1,2,1407,0.03
1,2,940,0.03
1,2,1467,0.03
2,2,1322,0.03
1,2,163,0.03
1,2,367,0.03
2,2,1128,0.03
2,2,1110,0.03
2,2,1676,0.03
2,2,496,0.03
1,2,524,0.03
1,2,720,0.03
1,2,651,0.03
2,2,1236,0.03
2,2,1016,0.03
1,2,277,0.13
1,2,1785,0.03
2,2,786,0.13
2,2,868,0.13
2,2,2254,0.03
1,2,320,0.13
1,2,592,0.13
1,2,622,0.13
2,2,524,0.13
2,2,690,0.13
2,2,508,0.13
2,2,654,0.13
1,2,461,0.13
1,2,1006,0.13
2,2,370,0.13
1,2,331,0.13
2,2,968,0.13
1,2,395,0.13
1,2,486,0.13
2,2,864,0.13
2,2,886,0.13
2,2,342,0.13
2,2,832,0.13
1,2,315,0.13
1,2,417,0.13
2,2,1144,0.13
1,2,760,0.13
2,2,534,0.13
1,2,780,0.13
2,2,608,0.13
2,2,538,0.13
1,2,706,0.13
2,2,1028,0.13
2,2,390,0.13
2,2,654,0.13
2,2,544,0.13
2,2,388,0.13
2,2,206,0.13
1,2,829,0.13
2,2,648,0.13
2,2,636,0.13
2,2,1606,0.13
1,2,992,0.13
1,2,881,0.13
2,2,422,0.13
2,2,1008,0.13
2,2,282,0.13
2,2,392,0.13
2,2,400,0.13
1,2,536,0.13
2,2,404,0.13
2,2,406,0.13
1,2,495,0.13
1,2,498,0.13
2,2,790,0.13
2,2,554,0.13
2,2,1734,0.13
2,2,396,0.13
2,2,460,0.13
1,2,415,0.13
1,2,486,0.13
2,2,654,0.13
2,2,928,0.13
2,2,840,0.13
2,2,1116,0.13
2,2,266,0.13
1,2,610,0.13
2,2,508,0.13
2,2,1718,0.13
1,2,606,0.13
2,2,496,0.13
2,2,204,0.13
2,2,816,0.13
2,2,1202,0.13
2,2,326,0.13
2,2,856,0.13
2,2,362,0.13
1,2,337,0.13
2,2,332,0.13
2,2,650,0.13
2,2,604,0.13
2,2,1248,0.13
2,2,658,0.13
1,2,1230,0.13
2,2,898,0.13
2,2,492,0.13
2,2,354,0.13
2,2,574,0.13
1,2,771,0.13
2,2,716,0.13
2,2,350,0.13
2,2,322,0.13
2,2,230,0.13
1,2,112,0.13
2,2,196,0.13
2,2,742,0.13
2,2,750,0.13
2,2,640,0.13
2,2,714,0.13
2,2,642,0.13
1,2,416,0.13
2,2,468,0.13
2,2,538,0.13
2,2,888,0.13
2,2,822,0.13
2,2,1140,0.13
2,2,326,0.13
2,2,798,0.13
1,2,778,0.13
2,2,136,0.13
2,2,466,0.13
1,2,2107,0.13
2,2,86,0.13
2,2,614,0.13
2,2,388,0.13
2,2,628,0.13
1,2,289,0.13
2,2,738,0.13
2,2,1314,0.13
2,2,1024,0.13
2,2,964,0.13
1,2,468,0.13
2,2,912,0.13
1,2,1333,0.13
2,2,1402,0.13
2,2,808,0.13
2,2,862,0.13
1,2,423,0.13
1,2,351,0.13
2,2,926,0.13
2,2,808,0.13
2,2,426,0.13
2,2,654,0.13
1,2,338,0.13
2,2,952,0.13
2,2,848,0.13
2,2,740,0.13
2,2,226,0.13
1,2,292,0.13
2,2,258,0.13
2,2,1440,0.13
2,2,312,0.13
1,2,1106,0.13
1,2,200,0.13
2,2,540,0.13
2,2,356,0.13
2,2,844,0.13
1,2,194,0.13
2,2,1028,0.13
2,2,460,0.13
1,2,577,0.13
2,2,572,0.13
2,2,528,0.13
2,2,930,0.13
2,2,1264,0.13
2,2,588,0.13
2,2,858,0.13
1,2,1403,0.13
2,2,310,0.13
1,2,1583,0.13
2,2,272,0.13
2,2,370,0.13
1,2,860,0.13
2,2,508,0.13
1,2,1268,0.13
1,2,1532,0.13
1,2,1264,0.13
1,2,1475,0.13
1,2,981,0.13
1,2,374,0.13
1,2,1067,0.13
1,2,2471,0.13
1,2,1075,0.13
1,2,192,0.13
1,2,134,0.13
1,2,535,0.13
1,2,886,0.13
1,2,130,0.13
1,2,900,0.13
1,2,1072,0.13
1,2,1286,0.13
1,2,1387,0.13
1,2,654,0.13
2,2,694,0.14
1,2,668,0.14
2,2,934,0.14
1,2,801,0.14
2,2,1156,0.14
2,2,1324,0.14
2,2,554,0.14
2,2,1592,0.14
1,2,1668,0.13
2,2,444,0.14
2,2,428,0.14
1,2,1139,0.14
2,2,462,0.14
2,2,376,0.14
2,2,564,0.14
2,2,714,0.14
2,2,476,0.14
2,2,726,0.14
1,2,1730,0.14
2,2,262,0.14
1,2,626,0.14
2,2,908,0.14
2,2,566,0.14
1,2,2053,0.14
2,2,720,0.14
1,2,1228,0.14
1,2,1469,0.14
2,2,692,0.14
2,2,796,0.14
2,2,508,0.14
1,2,1308,0.14
2,2,448,0.14
1,2,506,0.14
2,2,982,0.14
1,2,832,0.14
1,2,548,0.14
2,2,714,0.14
1,2,741,0.14
2,2,690,0.14
1,2,171,0.14
2,2,1392,0.14
1,2,509,0.14
1,2,845,0.14
1,2,311,0.14
2,2,796,0.14
2,2,398,0.14
2,2,242,0.14
2,2,1350,0.14
1,2,653,0.14
2,2,452,0.14
1,2,468,0.14
1,2,546,0.14
2,2,622,0.14
2,2,600,0.14
2,2,270,0.14
1,2,555,0.14
2,2,914,0.14
1,2,627,0.14
1,2,681,0.14
2,2,338,0.14
2,2,558,0.14
2,2,296,0.14
2,2,1510,0.14
2,2,836,0.14
1,2,984,0.14
2,2,462,0.14
1,2,705,0.14
2,2,358,0.14
1,2,804,0.14
1,2,626,0.14
2,2,596,0.14
2,2,1074,0.14
1,2,135,0.14
2,2,1148,0.14
2,2,488,0.14
2,2,850,0.14
1,2,1019,0.14
1,2,1233,0.14
1,2,216,0.14
1,2,547,0.14
2,2,796,0.14
2,2,804,0.14
2,2,730,0.14
1,2,258,0.14
2,2,570,0.14
1,2,981,0.14
2,2,1248,0.14
1,2,420,0.14
1,2,412,0.14
1,2,1273,0.14
2,2,648,0.14
1,2,280,0.14
2,2,278,0.14
2,2,746,0.14
2,2,1354,0.14
2,2,1302,0.14
1,2,318,0.14
1,2,484,0.14
1,2,1112,0.14
2,2,512,0.14
2,2,1098,0.14
2,2,480,0.14
1,2,178,0.14
2,2,1134,0.14
2,2,160,0.14
1,2,689,0.14
1,2,907,0.14
2,2,978,0.14
2,2,306,0.14
2,2,870,0.14
1,2,1551,0.14
2,2,612,0.14
2,2,386,0.14
1,2,477,0.14
2,2,946,0.14
2,2,698,0.14
2,2,216,0.14
1,2,588,0.14
2,2,1052,0.14
2,2,620,0.14
2,2,1036,0.14
1,2,1496,0.14
2,2,574,0.14
2,2,840,0.14
1,2,495,0.14
2,2,446,0.14
1,2,752,0.14
2,2,534,0.14
1,2,1468,0.14
2,2,1312,0.14
2,2,674,0.14
1,2,1338,0.14
2,2,1098,0.14
2,2,758,0.14
2,2,402,0.14
2,2,458,0.14
1,2,987,0.14
2,2,766,0.14
2,2,470,0.14
2,2,806,0.14
1,2,702,0.14
2,2,828,0.14
2,2,656,0.14
1,2,1221,0.14
1,2,782,0.14
1,2,1250,0.14
2,2,590,0.14
2,2,934,0.14
2,2,490,0.14
2,2,554,0.14
2,2,1078,0.14
2,2,486,0.14
2,2,314,0.14
2,2,640,0.14
1,2,705,0.14
1,2,459,0.14
1,2,723,0.14
2,2,950,0.14
2,2,242,0.14
2,2,852,0.14
2,2,622,0.14
1,2,890,0.14
1,2,313,0.14
1,2,386,0.14
1,2,1562,0.14
2,2,302,0.14
2,2,660,0.14
2,2,588,0.14
2,2,1698,0.14
1,2,291,0.14
2,2,900,0.14
2,2,430,0.14
1,2,808,0.14
2,2,964,0.14
1,2,693,0.14
2,2,1010,0.14
2,2,592,0.14
1,2,786,0.14
1,2,814,0.14
2,2,652,0.14
2,2,718,0.14
2,2,1034,0.14
2,2,404,0.14
2,2,390,0.14
1,2,497,0.14
2,2,1048,0.14
1,2,480,0.14
2,2,468,0.14
2,2,586,0.14
2,2,700,0.14
1,2,747,0.14
2,2,592,0.14
1,2,1266,0.14
2,2,440,0.14
2,2,84,0.14
1,2,219,0.14
2,2,504,0.14
1,2,257,0.14
2,2,314,0.14
2,2,560,0.14
2,2,1086,0.14
1,2,743,0.14
2,2,1410,0.14
1,2,1845,0.14
1,2,731,0.14
2,2,436,0.14
2,2,844,0.14
2,2,464,0.14
2,2,866,0.14
2,2,854,0.14
2,2,658,0.14
1,2,487,0.14
1,2,913,0.14
1,2,1015,0.14
2,2,662,0.14
2,2,518,0.14
2,2,888,0.14
2,2,1004,0.14
2,2,806,0.14
2,2,324,0.14
1,2,1184,0.14
2,2,108,0.14
1,2,517,0.14
1,2,1381,0.14
2,2,738,0.14
2,2,442,0.14
2,2,1046,0.14
2,2,644,0.14
1,2,418,0.14
2,2,624,0.14
2,2,1050,0.14
2,2,906,0.14
2,2,730,0.14
1,2,804,0.14
2,2,1064,0.14
1,2,1571,0.14
2,2,616,0.14
2,2,632,0.14
1,2,132,0.14
2,2,598,0.14
1,2,444,0.14
1,2,1160,0.14
2,2,1266,0.14
2,2,624,0.14
1,2,2210,0.14
2,2,654,0.14
1,2,507,0.14
2,2,634,0.14
1,2,831,0.14
1,2,1565,0.14
1,2,902,0.14
1,2,611,0.14
2,2,556,0.14
2,2,656,0.14
1,2,810,0.14
1,2,664,0.14
2,2,454,0.14
1,2,998,0.14
2,2,800,0.14
1,2,598,0.14
1,2,1797,0.14
1,2,661,0.14
1,2,1433,0.14
1,2,509,0.14
2,2,516,0.14
1,2,465,0.14
2,2,462,0.14
1,2,725,0.14
1,2,927,0.14
1,2,333,0.14
1,2,937,0.14
1,2,1031,0.14
2,2,1026,0.14
1,2,154,0.14
1,2,302,0.14
1,2,711,0.14
1,2,567,0.14
2,2,1058,0.14
1,2,602,0.14
1,2,1300,0.14
2,2,764,0.14
1,2,737,0.14
1,2,543,0.14
2,2,406,0.14
1,2,243,0.14
1,2,1498,0.14
2,2,512,0.14
1,2,1455,0.14
1,2,512,0.14
1,2,706,0.14
1,2,799,0.14
1,2,334,0.14
1,2,636,0.14
2,2,1318,0.14
1,2,708,0.14
2,2,260,0.15
1,2,559,0.15
1,2,633,0.15
2,2,648,0.15
2,2,832,0.15
2,2,844,0.15
1,2,824,0.15
1,2,974,0.15
2,2,856,0.15
1,2,326,0.15
2,2,1242,0.15
2,2,664,0.15
1,2,821,0.15
2,2,764,0.15
2,2,820,0.15
2,2,82,0.15
2,2,256,0.15
1,2,1598,0.15
1,2,919,0.15
2,2,418,0.15
2,2,628,0.15
2,2,704,0.15
1,2,450,0.15
2,2,782,0.15
1,2,764,0.15
1,2,907,0.15
2,2,994,0.15
1,2,440,0.15
2,2,556,0.15
1,2,988,0.15
2,2,458,0.15
2,2,456,0.15
2,2,598,0.15
1,2,888,0.15
2,2,940,0.15
2,2,940,0.15
2,2,900,0.15
1,2,575,0.15
2,2,1066,0.15
1,2,720,0.15
2,2,952,0.15
2,2,294,0.15
2,2,312,0.15
1,2,88,0.15
1,2,1097,0.15
2,2,588,0.15
2,2,230,0.15
1,2,778,0.15
2,2,846,0.15
1,2,1551,0.15
1,2,263,0.15
2,2,650,0.15
2,2,864,0.15
2,2,582,0.15
1,2,492,0.15
2,2,474,0.15
1,2,423,0.15
1,2,947,0.15
2,2,1276,0.15
2,2,380,0.15
1,2,479,0.15
1,2,135,0.15
2,2,444,0.15
2,2,1140,0.15
1,2,305,0.15
1,2,723,0.15
2,2,1142,0.15
2,2,624,0.15
1,2,511,0.15
2,2,1120,0.15
2,2,388,0.15
2,2,896,0.15
1,2,521,0.15
1,2,384,0.15
2,2,560,0.15
1,2,697,0.15
2,2,778,0.15
1,2,262,0.15
2,2,824,0.15
2,2,2112,0.15
2,2,1054,0.15
2,2,1234,0.15
2,2,702,0.15
2,2,334,0.15
1,2,629,0.15
2,2,1120,0.15
2,2,922,0.15
2,2,540,0.15
2,2,618,0.15
2,2,1422,0.15
1,2,1655,0.15
2,2,490,0.15
2,2,708,0.15
2,2,418,0.15
2,2,668,0.15
2,2,816,0.15
2,2,582,0.15
2,2,748,0.15
2,2,896,0.15
2,2,1090,0.15
2,2,314,0.15
2,2,1128,0.15
2,2,486,0.15
2,2,242,0.15
2,2,416,0.15
2,2,880,0.15
2,2,820,0.15
2,2,1134,0.15
1,2,1335,0.15
2,2,858,0.15
2,2,632,0.15
2,2,1024,0.15
2,2,724,0.15
2,2,1022,0.15
1,2,595,0.15
2,2,1258,0.15
1,2,430,0.15
1,2,587,0.15
2,2,700,0.15
2,2,630,0.15
1,2,646,0.15
2,2,542,0.15
2,2,480,0.15
2,2,1584,0.15
1,2,965,0.15
1,2,423,0.15
1,2,268,0.15
2,2,570,0.15
1,2,725,0.15
2,2,742,0.15
1,2,1308,0.15
2,2,666,0.15
2,2,1238,0.15
2,2,990,0.15
1,2,146,0.15
1,2,1043,0.15
2,2,1148,0.15
2,2,1124,0.15
2,2,992,0.15
1,2,934,0.15
2,2,1366,0.15
1,2,1030,0.15
2,2,1308,0.15
2,2,546,0.15
1,2,712,0.15
2,2,518,0.15
2,2,828,0.15
2,2,378,0.15
1,2,1256,0.15
1,2,1629,0.15
2,2,606,0.15
2,2,996,0.15
2,2,654,0.15
2,2,612,0.15
1,2,660,0.15
1,2,975,0.15
2,2,1238,0.15
2,2,752,0.15
1,2,1170,0.15
2,2,808,0.15
2,2,684,0.15
1,2,81,0.15
2,2,764,0.15
1,2,946,0.15
2,2,490,0.15
1,2,566,0.15
2,2,482,0.15
2,2,432,0.15
2,2,1242,0.15
1,2,1360,0.15
1,2,2721,0.15
2,2,1340,0.15
2,2,602,0.15
2,2,1114,0.15
1,2,856,0.15
2,2,878,0.15
2,2,654,0.15
1,2,211,0.15
1,2,991,0.15
2,2,462,0.15
1,2,938,0.15
1,2,253,0.15
2,2,414,0.15
2,2,890,0.15
2,2,780,0.15
1,2,283,0.15
2,2,1062,0.15
1,2,235,0.15
1,2,354,0.15
1,2,969,0.15
2,2,780,0.15
2,2,482,0.15
1,2,1482,0.15
2,2,1014,0.15
2,2,534,0.15
2,2,786,0.15
1,2,724,0.15
2,2,750,0.15
1,2,307,0.15
2,2,428,0.15
2,2,278,0.15
1,2,720,0.15
1,2,688,0.15
2,2,728,0.15
2,2,1154,0.15
1,2,325,0.15
2,2,132,0.15
2,2,440,0.15
2,2,244,0.15
1,2,1070,0.15
1,2,167,0.15
2,2,326,0.15
1,2,616,0.15
2,2,350,0.15
2,2,650,0.15
1,2,632,0.15
1,2,414,0.15
2,2,920,0.15
1,2,589,0.15
1,2,246,0.15
2,2,1426,0.15
1,2,1817,0.15
2,2,1044,0.15
2,2,994,0.15
2,2,976,0.15
1,2,489,0.15
1,2,907,0.15
1,2,337,0.15
2,2,698,0.15
2,2,264,0.15
2,2,960,0.15
1,2,103,0.15
1,2,686,0.15
2,2,274,0.15
2,2,452,0.15
2,2,800,0.15
1,2,895,0.15
1,2,551,0.15
1,2,345,0.15
1,2,636,0.15
2,2,772,0.15
2,2,634,0.15
1,2,372,0.15
1,2,1674,0.15
1,2,416,0.15
2,2,778,0.15
1,2,687,0.15
2,2,1098,0.15
1,2,528,0.15
2,2,632,0.15
1,2,957,0.15
1,2,1412,0.15
2,2,454,0.15
1,2,743,0.15
1,2,1063,0.15
1,2,330,0.15
2,2,488,0.15
2,2,984,0.15
2,2,616,0.15
1,2,530,0.15
2,2,720,0.15
1,2,166,0.15
1,2,1206,0.15
1,2,2771,0.15
2,2,1202,0.15
2,2,462,0.15
2,2,510,0.15
2,2,870,0.15
2,2,192,0.15
2,2,776,0.15
1,2,396,0.15
1,2,509,0.15
1,2,580,0.15
2,2,542,0.15
2,2,662,0.15
2,2,1046,0.15
2,2,856,0.15
2,2,884,0.15
1,2,870,0.15
1,2,482,0.15
2,2,500,0.15
1,2,1721,0.15
2,2,122,0.15
1,2,499,0.15
1,2,459,0.15
1,2,294,0.15
2,2,898,0.15
1,2,321,0.15
2,2,940,0.15
2,2,1296,0.15
2,2,708,0.15
1,2,255,0.15
1,2,369,0.15
2,2,428,0.15
2,2,906,0.15
1,2,295,0.15
2,2,382,0.15
1,2,703,0.15
2,2,698,0.15
1,2,941,0.15
2,2,1198,0.15
